,id,created_at,tweet,cleaned_tweet,sentiment,hour,date,weekday,month,year,created_at_date,sort_weekday,sort_month,tweet_length,polarity
163,1273435436149608450,2020-06-17 08:00:41-06:00,RT @japerez_10: También puede depender de la situación de agravamiento o disminución de riesgo de contagios por COVID-19 que pueda imperar…,puede depender situación agravamiento disminución riesgo contagios covid19 pueda imperar,0.015014766327542275,8,17,Wednesday,June,2020,2020-06-17,5,6,139,0
164,1273435421700128774,2020-06-17 08:00:38-06:00,RT @japerez_10: Feliz día del padre! Aprovecho para referirme a un tema que ha causado ironías: la segmentación por zonas y departamentos e…,feliz día padre aprovecho referirme tema causado ironías segmentación zonas depaamentos,0.720236306728358,8,17,Wednesday,June,2020,2020-06-17,5,6,140,1
165,1273385539094315009,2020-06-17 04:42:25-06:00,"RT @JuliaDeGallego1: @GGallegos24 Gracias mi vida,  te amamos 💖",gracias vida amamos,0.771723950985299,4,17,Wednesday,June,2020,2020-06-17,5,6,63,1
166,1273378509390479361,2020-06-17 04:14:29-06:00,Gracias por tanto amor https://t.co/CB45Cv2Iny,gracias amor,0.5401401430484376,4,17,Wednesday,June,2020,2020-06-17,5,6,46,1
167,1273369476512329728,2020-06-17 03:38:35-06:00,Este malnacido es un mercenario https://t.co/pTS62aoHqV,malnacido mercenario,0.04175828751455351,3,17,Wednesday,June,2020,2020-06-17,5,6,55,1
168,1273368247870672896,2020-06-17 03:33:42-06:00,Aquí está otro hijo de Guanaba https://t.co/pTS62aoHqV,aquí hijo guanaba,0.028581198891390346,3,17,Wednesday,June,2020,2020-06-17,5,6,54,1
169,1273353797579026433,2020-06-17 02:36:17-06:00,Aquí está el Tata de ARENA y FMLN. https://t.co/jwivl8RtC0,aquí tata arena fmln,0.012245256566227767,2,17,Wednesday,June,2020,2020-06-17,5,6,58,1
170,1273265820932718592,2020-06-16 20:46:42-06:00,"RT @cancilleriasv: ¡Traemos a casa a un nuevo grupo de salvadoreños, desde 4 países!

En cumplimiento con nuestro Plan de Repatriación, est…",traemos casa nuevo grupo salvadoreños 4 países cumplimiento plan repatriación est,0.24623180644468023,20,16,Tuesday,June,2020,2020-06-16,6,6,140,1
171,1273263701647294466,2020-06-16 20:38:17-06:00,RT @LourdesVigilAlt: Ilustraciones que nos ayudarán a comprender la importancia del distanciamiento físico para enfrentar esta pandemia htt…,ilustraciones ayudarán comprender impoancia distanciamiento físico enfrentar pandemia htt,0.7911419540882405,20,16,Tuesday,June,2020,2020-06-16,6,6,140,1
172,1273256291163668481,2020-06-16 20:08:50-06:00,Ora y pídele a Dios su protección antes de salir de Casa 🏠 y en cada momento piensa en tu Familia que estará segura… https://t.co/ddGfRCJg27,ora pídele dios protección salir casa cada momento piensa familia segura,0.3359949234477676,20,16,Tuesday,June,2020,2020-06-16,6,6,140,0
173,1273242607162974211,2020-06-16 19:14:27-06:00,https://t.co/9diRLN5y51,,0.3573939275066913,19,16,Tuesday,June,2020,2020-06-16,6,6,23,1
174,1273096774866124800,2020-06-16 09:34:58-06:00,"Este @JaviSiman y @norman_quijano son chistosos sólo en sus mentes cabe, que el Presidente @nayibbukele se está que… https://t.co/cF6OFzGfJR",chistosos sólo mentes cabe presidente,0.33029495231008044,9,16,Tuesday,June,2020,2020-06-16,6,6,140,0
175,1273094712803635200,2020-06-16 09:26:47-06:00,Todos estos después saldrán llorando https://t.co/R0HlkQrtlb,después saldrán llorando,0.3263758598001537,9,16,Tuesday,June,2020,2020-06-16,6,6,60,1
176,1273093886957834240,2020-06-16 09:23:30-06:00,"Que ni lo piensen, le están tocando los h... al tigre https://t.co/bQd6TGI62k",piensen tocando h tigre,0.21993954480462602,9,16,Tuesday,June,2020,2020-06-16,6,6,77,1
177,1273069404780138498,2020-06-16 07:46:13-06:00,"RT @borisplatero: ¡Chi Chi le le, Chile! 🇨🇱 ¿alguién se opone?",chi chi chile alguién opone,0.08223170572819041,7,16,Tuesday,June,2020,2020-06-16,6,6,62,1
178,1273045317693440000,2020-06-16 06:10:30-06:00,Que gente más burra https://t.co/uIDB4JYfhT,gente burra,0.17165314738502618,6,16,Tuesday,June,2020,2020-06-16,6,6,43,1
179,1273002349116690435,2020-06-16 03:19:45-06:00,"En Comisión Política, Diputados de oposición están alarmados porque los Hospitales están abarrotados de pacientes y… https://t.co/mN13iN4U9z",comisión política diputados oposición alarmados hospitales abarrotados pacientes,0.009781291647478206,3,16,Tuesday,June,2020,2020-06-16,6,6,140,0
180,1272994541788901377,2020-06-16 02:48:44-06:00,"Este día muchos por situación laboral han dejado la cuarentena; cada día antes de salir de tu casa, haz una reflexi… https://t.co/Aw1gLYDjD5",día situación laboral dejado cuarentena cada día salir casa haz reflexi,0.07238629613935442,2,16,Tuesday,June,2020,2020-06-16,6,6,140,0
181,1272992628007677953,2020-06-16 02:41:08-06:00,"Hoy comenzó la Primera Fase del reinicio de Actividades Económicas y Sociales, voluntariamente cada uno debemos cum… https://t.co/h9of7xMCc1",hoy comenzó primera fase reinicio actividades económicas sociales voluntariamente cada debemos cum,0.3799643916722147,2,16,Tuesday,June,2020,2020-06-16,6,6,140,0
182,1272990396541476870,2020-06-16 02:32:16-06:00,"Listos para comenzar la reunión de la Comisión Política de la @AsambleaSV, junto a la Diputada @SoniaLopezDip . https://t.co/In5UlL7YLo",listos comenzar reunión comisión política junto diputada,0.1250385815408551,2,16,Tuesday,June,2020,2020-06-16,6,6,135,0
183,1272956351682088965,2020-06-16 00:16:59-06:00,"RT @ultimahsv: #ClasePolítica | Asesor de ARENA comparte el pensamiento del FMLN y Nuestro Tiempo

Nota completa: https://t.co/bBvA6BTRkq h…",asesor arena compae pensamiento fmln tiempo nota completa h,0.1423374336012087,0,16,Tuesday,June,2020,2020-06-16,6,6,140,1
184,1272934219132567553,2020-06-15 22:49:02-06:00,"Mi propuesta a Junta Directiva ahora, será en ese sentido que no apresuremos el retorno de todo los empleados, que… https://t.co/QC2PqYBPy1",propuesta junta directiva ahora apresuremos retorno empleados,0.10126257324831127,22,15,Monday,June,2020,2020-06-15,7,6,139,1
185,1272933218346577925,2020-06-15 22:45:03-06:00,"Respecto al funcionamiento de la Asamblea con el mínimo personal, creo que hasta este día hemos funcionado perfecta… https://t.co/B87RsRJX9V",respecto funcionamiento asamblea mínimo personal creo día funcionado perfecta,0.6401890679756741,22,15,Monday,June,2020,2020-06-15,7,6,140,1
186,1272932293598945280,2020-06-15 22:41:23-06:00,"GANA se desliga de la propuesta de personas e instituciones que conforman el Comité de Fondos de Emergencia, ya que… https://t.co/UOjlWjiYLt",gana desliga propuesta personas instituciones conforman comité fondos emergencia,0.05893683755855466,22,15,Monday,June,2020,2020-06-15,7,6,140,1
187,1272931382633926656,2020-06-15 22:37:46-06:00,"La conformación del Comité de Fondos de Emergencia era una propuesta que ya llevaban el FMLN y ARENA, a nosotros no… https://t.co/H4Hn2CLzpr",conformación comité fondos emergencia propuesta llevaban fmln arena,0.22847147297156264,22,15,Monday,June,2020,2020-06-15,7,6,140,0
188,1272930372339335168,2020-06-15 22:33:45-06:00,Es difícil que una persona con pocos recursos económicos pueda sostener el costo diario de las mascarillas descarta… https://t.co/W10f9JhmiM,difícil persona pocos recursos económicos pueda sostener costo diario mascarillas descaa,0.06028340772886141,22,15,Monday,June,2020,2020-06-15,7,6,140,0
189,1272929364519399425,2020-06-15 22:29:45-06:00,"Yo pienso que la mascarilla será parte de la indumentaria personal, de aquí en adelante y en algunos casos será nec… https://t.co/kVRszfQrqF",pienso mascarilla pae indumentaria personal aquí adelante casos nec,0.27755869775688224,22,15,Monday,June,2020,2020-06-15,7,6,140,1
190,1272928226206265344,2020-06-15 22:25:13-06:00,"Sobre la propuesta del uso obligatorio de las mascarillas, hay que destacar que dentro de las normas sanitarias que… https://t.co/OCTLESqQ63",propuesta uso obligatorio mascarillas destacar dentro normas sanitarias,0.2632123430197465,22,15,Monday,June,2020,2020-06-15,7,6,140,0
191,1272854621929779201,2020-06-15 17:32:45-06:00,RT @RicQC503: Señoras y señores si les comparto info. Es para evitar la ignorancia y los contagios por eso. Si van al parque y áreas abiert…,señoras señores si compao info evitar ignorancia contagios si van parque áreas abie,0.425346982724943,17,15,Monday,June,2020,2020-06-15,7,6,140,0
192,1272854470637105152,2020-06-15 17:32:08-06:00,"RT @friscomslp: Bien raro, hoy circule hacia mi trabajo en el Aeropuerto como lo hago siempre, la misma hora y todo, pero me sorprendió que…",bien raro hoy circule hacia trabajo aeropueo hago siempre misma hora sorprendió,0.7803440601157886,17,15,Monday,June,2020,2020-06-15,7,6,140,1
193,1272848207505170432,2020-06-15 17:07:15-06:00,"RT @oracion_milagro: ES MARTES: Amado Dios, en este día te pido que el desempleado consiga una ocupación, que el enfermo sane y que la pers…",maes amado dios día pido desempleado consiga ocupación enfermo sane pers,0.07459588658663174,17,15,Monday,June,2020,2020-06-15,7,6,140,1
194,1272721699335737346,2020-06-15 08:44:33-06:00,RT @tobyjrtaber: La oración 🙏🏼 tiene poder ...! Dios bendiga a El Salvador 🇸🇻. https://t.co/dIPQxB094Y,oración poder dios bendiga salvador,0.7532118671092946,8,15,Monday,June,2020,2020-06-15,7,6,102,1
195,1272721334938763264,2020-06-15 08:43:06-06:00,"RT @GANASANVICENTE: En el cantón San Pedro del Municipio de Apastepeque, San Vicente, llegó nuestro director departamental el @DrAlbertoFlo…",cantón san pedro municipio apastepeque san vicente llegó director depaamental,0.06521768772514303,8,15,Monday,June,2020,2020-06-15,7,6,140,1
196,1272701778132377601,2020-06-15 07:25:24-06:00,RT @depiexmipatria: Amigos por favor necesito su ayuda!!!😥😥 Kiki es escapó ahora la mediodía entre la Col. Atlactl y la Col. San Joaquín en…,amigos favor necesito ayuda kiki escapó ahora mediodía col atlactl col san joaquín,0.3079646606740903,7,15,Monday,June,2020,2020-06-15,7,6,140,1
197,1272701474410311695,2020-06-15 07:24:11-06:00,RT @USAmbSV: Este Día de la Amistad entre Estados Unidos y El Salvador no podía llegar en un momento más importante pues es en épocas de de…,día amistad unidos salvador podía llegar momento impoante pues épocas,0.6086391505517229,7,15,Monday,June,2020,2020-06-15,7,6,140,1
198,1272701419523620864,2020-06-15 07:23:58-06:00,"RT @CarmenElenaRSV: Esta tarde el Organismo de Dirección, se reunió nuevamente con la comisión encargada de elaborar los protocolos de reap…",tarde organismo dirección reunió nuevamente comisión encargada elaborar protocolos reap,0.02933651873513343,7,15,Monday,June,2020,2020-06-15,7,6,140,1
199,1272641679196110848,2020-06-15 03:26:35-06:00,"RT @CarolMonroe: Necesito un lector de tarjetas SD de preferencia USB-C.

Realmente lo necesito, si alguien tiene una a la venta, mande ofe…",necesito lector tarjetas sd preferencia usbc realmente necesito si alguien venta mande ofe,0.11990826117474858,3,15,Monday,June,2020,2020-06-15,7,6,140,0
200,1272628336695656449,2020-06-15 02:33:34-06:00,"Continuamos la reunión de la Comisión de Hacienda y Especial del Presupuesto @AsambleaSV, junto al Diputado… https://t.co/kpDfuYdY9t",continuamos reunión comisión hacienda especial presupuesto junto diputado,0.3452222426657404,2,15,Monday,June,2020,2020-06-15,7,6,132,0
201,1272624115195744257,2020-06-15 02:16:47-06:00,"Conversando con el Diputado @REYNALDOCARB y con miembros del @MUES_OFICIAL, quienes solicitan medidas de alivio eco… https://t.co/Ibrl9NomQB",conversando diputado miembros solicitan medidas alivio eco,0.6418051631843789,2,15,Monday,June,2020,2020-06-15,7,6,140,1
202,1272604288553046016,2020-06-15 00:58:00-06:00,RT @USAmbSV: Es un honor mostrar nuestra amistad con #ElSalvador a través de nuestro exitoso trabajo conjunto. ¡Hemos logrado avances en va…,honor mostrar amistad través exitoso trabajo conjunto logrado avances va,0.6625891393675507,0,15,Monday,June,2020,2020-06-15,7,6,140,1
203,1272587927927885825,2020-06-14 23:53:00-06:00,RT @USEmbassySV: ¡Únete a nuestra celebración virtual por los 157 años de amistad entre nuestros dos países 🇺🇸🇸🇻! Descarga estas imágenes y…,únete celebración viual 157 años amistad dos países descarga imágenes,0.2768793474447152,23,14,Sunday,June,2020,2020-06-14,1,6,140,1
204,1272587888685875200,2020-06-14 23:52:50-06:00,"RT @USEmbassySV: En el marco del Día de la Amistad entre #EstadosUnidos y #ElSalvador, @USAmbSV Johnson anuncia una donación adicional de $…",marco día amistad johnson anuncia donación adicional,0.25522503451948036,23,14,Sunday,June,2020,2020-06-14,1,6,140,1
205,1272567835957624836,2020-06-14 22:33:09-06:00,https://t.co/rqZdiCJA6S,,0.3573939275066913,22,14,Sunday,June,2020,2020-06-14,1,6,23,1
206,1272567596194377728,2020-06-14 22:32:12-06:00,Presente en Comisión de Hacienda y Especial del Presupuesto @AsambleaSV . https://t.co/RURaKbM6il,presente comisión hacienda especial presupuesto,0.09820994915586025,22,14,Sunday,June,2020,2020-06-14,1,6,97,1
207,1272565513407905797,2020-06-14 22:23:56-06:00,"Esto de reuniones en Casa Presidencial ha sido común en todos los Gobiernos, el Presidente llama a diferentes secto… https://t.co/mL2d1flUT5",reuniones casa presidencial sido común gobiernos presidente llama diferentes secto,0.6886254860391251,22,14,Sunday,June,2020,2020-06-14,1,6,140,0
208,1272564537460310016,2020-06-14 22:20:03-06:00,"Por más que el Presidente @nayibbukele ha querido hacer, ha tenido una serie de obstáculos por alguna u otra person… https://t.co/MAQbl6BXs4",presidente querido hacer serie obstáculos alguna u person,0.272901285878885,22,14,Sunday,June,2020,2020-06-14,1,6,140,1
209,1272562208279535616,2020-06-14 22:10:48-06:00,"Las Fases que aquí se aprobaron, no fueron consultadas con los empresarios, aquí se las inventaron los Diputados de… https://t.co/kytYUrLVVq",fases aquí aprobaron consultadas empresarios aquí inventaron diputados,0.016040120693094344,22,14,Sunday,June,2020,2020-06-14,1,6,140,1
210,1272560859471101952,2020-06-14 22:05:26-06:00,"No veo que sea inconstitucional Decreto Ejecutivo N°31, lo que establecer son tres Zonas Epidemiológicas y las Fase… https://t.co/KzKR7YMPrR",veo inconstitucional decreto ejecutivo n31 establecer tres zonas epidemiológicas fase,0.387783359956792,22,14,Sunday,June,2020,2020-06-14,1,6,140,1
211,1272553944548552704,2020-06-14 21:37:57-06:00,RT @USEmbassySV: #ComunicadoDePrensa: Embajada anuncia $5 millones de dólares adicionales en cooperación en el Día de la Amistad entre Esta…,embajada anuncia 5 millones dólares adicionales cooperación día amistad,0.18227808771886286,21,14,Sunday,June,2020,2020-06-14,1,6,140,1
212,1272543611964534787,2020-06-14 20:56:54-06:00,Esto es parte también del compromiso del Presidente @nayibbukele de dar a conocer como se realizará la reapertura e… https://t.co/MRF7O8Ay4y,pae compromiso presidente dar conocer realizará reapeura,0.7420748272229563,20,14,Sunday,June,2020,2020-06-14,1,6,140,1
213,1272543608768548864,2020-06-14 20:56:53-06:00,"Lo he manifestado que esos rumores de Golpe de Estado, pasan por la mente de gente como @JohnnyWSol que no tiene la… https://t.co/97Bw8nDN5W",manifestado rumores golpe pasan mente gente,0.09188952334924175,20,14,Sunday,June,2020,2020-06-14,1,6,140,0
214,1272540903878676482,2020-06-14 20:46:08-06:00,https://t.co/hCNP4n0RbX,,0.3573939275066913,20,14,Sunday,June,2020,2020-06-14,1,6,23,1
215,1272531154667741188,2020-06-14 20:07:24-06:00,"Creo que esto manda a los empresarios medianos y pequeños, que les da certeza de como se reapertura la economía en… https://t.co/yRByrSLzFF",creo manda empresarios medianos pequeños da ceeza reapeura economía,0.6567815855099078,20,14,Sunday,June,2020,2020-06-14,1,6,139,0
216,1272530292562186248,2020-06-14 20:03:58-06:00,Agradezco a los Empresarios que se sumaron al llamado del Presidente @nayibbukele y están reuniéndose en CAPRES ape… https://t.co/BkJded9cx6,agradezco empresarios sumaron llamado presidente reuniéndose capres ape,0.060807364689592164,20,14,Sunday,June,2020,2020-06-14,1,6,140,0
217,1272529230153289732,2020-06-14 19:59:45-06:00,"En el Fmln veo que la joven Genovés no la han dejado inscribirse como candidata a Diputada, se nota que únicamente… https://t.co/mYG1iJTaI2",fmln veo joven genovés dejado inscribirse candidata diputada nota únicamente,0.022677914181797175,19,14,Sunday,June,2020,2020-06-14,1,6,139,0
218,1272528475220557824,2020-06-14 19:56:45-06:00,"Son niñerías lo que hizo @marioponcesv en quitar la silla en la que se sentó el Presidente el 9F, la cual yo me sie… https://t.co/zwDVUNFmJG",niñerías hizo quitar silla sentó presidente 9f sie,0.0474781696100061,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
219,1272527824650461184,2020-06-14 19:54:10-06:00,"Estar en esas reuniones de diputados junto al equipo del Presidente, debido a que siempre estuvimos en desventaja t… https://t.co/n2ChVFLZ7U",reuniones diputados junto equipo presidente debido siempre desventaja t,0.7879333960182493,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
220,1272527126038708224,2020-06-14 19:51:23-06:00,"Esta Presidencia de @marioponcesv surgió de un acuerdo entre ARENA y PCN, pero Él no hace nada sin recibir el linea… https://t.co/9Bwb3XjU1g",presidencia surgió acuerdo arena pcn hace recibir linea,0.09749960320613824,19,14,Sunday,June,2020,2020-06-14,1,6,140,1
221,1272526429285240833,2020-06-14 19:48:37-06:00,"Quien saldrá más afectado será el FMLN porque imagina que si tú eres un militante de ellos, de esos duros como cree… https://t.co/0wNOf1KjJz",saldrá afectado fmln imagina si militante duros cree,0.05629064024604841,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
222,1272525058364375042,2020-06-14 19:43:10-06:00,"Como lo dijo este tipo insignificante ""no basta esperar las próximas elecciones"", para mi lo que demuestra es miedo… https://t.co/ns2qBMHBrI",dijo tipo insignificante basta esperar próximas elecciones demuestra miedo,0.37591093445706814,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
223,1272524331789225985,2020-06-14 19:40:17-06:00,"Tengo varios amigos que están atravesando esta enfermedad de #Covid19, incluso el mismo partido ARENA los ha golpea… https://t.co/kGAUfz9zJt",varios amigos atravesando enfermedad incluso mismo paido arena golpea,0.7297995588374838,19,14,Sunday,June,2020,2020-06-14,1,6,140,1
224,1272524331264983040,2020-06-14 19:40:17-06:00,"Con respecto al rumor de Golpe de Estado, hay una verdadera intención que se les pasa por la mente a gente como… https://t.co/Ta2su3wwzl",respecto rumor golpe verdadera intención pasa mente gente,0.23510203057409884,19,14,Sunday,June,2020,2020-06-14,1,6,136,0
225,1272521750757154818,2020-06-14 19:30:02-06:00,"Nunca hubo honestidad y transparencia por parte de ARENA y FMLN a la hora de reunirse con el Gobierno, estuvimos se… https://t.co/VezMVOWDHG",nunca honestidad transparencia pae arena fmln hora reunirse gobierno,0.04337980831358293,19,14,Sunday,June,2020,2020-06-14,1,6,140,1
226,1272521278860255233,2020-06-14 19:28:09-06:00,"ARENA y FMLN no superan la derrota que tuvieron en la Elección Presidenciales, están tan mal que van salir derrotad… https://t.co/Xn1SRXglJS",arena fmln superan derrota elección presidenciales tan mal van salir derrotad,0.05737226657641674,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
227,1272520780333678593,2020-06-14 19:26:10-06:00,"Nos hemos dado cuenta que el Presidente @nayibbukele ha tenido varias reuniones con diferentes Sectores, los que sa… https://t.co/BtJibbjWgr",dado cuenta presidente varias reuniones diferentes sectores sa,0.5542574095871304,19,14,Sunday,June,2020,2020-06-14,1,6,140,1
228,1272520176999772160,2020-06-14 19:23:47-06:00,"Quiero reconocer el gran esfuerzo del Presidente de @BANDESAL , Licenciado Juan Pablo Durán, por conseguir esta ref… https://t.co/iRle0KVRJN",quiero reconocer gran esfuerzo presidente licenciado juan pablo durán conseguir ref,0.026520159653476334,19,14,Sunday,June,2020,2020-06-14,1,6,140,1
229,1272520176668487680,2020-06-14 19:23:47-06:00,"Antes de las Reformas @BANDESAL no podía hacer préstamo como los otros bancos, ahora ya es un Banco de primer piso… https://t.co/sa38yxk2VU",reformas podía hacer préstamo bancos ahora banco primer piso,0.011299248886446796,19,14,Sunday,June,2020,2020-06-14,1,6,139,1
230,1272518478117908480,2020-06-14 19:17:02-06:00,"Como GANA estamos respaldando al Presidente @nayibbukele, el bloqueo de ARENA y FMLN es palpable por la población,… https://t.co/PMJQec3MMo",gana respaldando presidente bloqueo arena fmln palpable población,0.017757233390098354,19,14,Sunday,June,2020,2020-06-14,1,6,139,1
231,1272516530056638466,2020-06-14 19:09:17-06:00,"La semana pasada el Presidente @nayibbukele nos invitó a los Diputados a Casa Presidencial, conversamos con los Dir… https://t.co/kAYQ6vSL3U",semana pasada presidente invitó diputados casa presidencial conversamos dir,0.7812529734265622,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
232,1272515542285463554,2020-06-14 19:05:22-06:00,"Y estoy seguro que la gente lo va a respaldar, la gente está atendiendo las sugerencias que se han dictado
Cada uno… https://t.co/Lzs3QVwh4Q",seguro gente va respaldar gente atendiendo sugerencias dictado cada,0.06845749421283621,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
233,1272515114168655872,2020-06-14 19:03:40-06:00,"El Presidente @nayibbukele ha hecho todo el esfuerzo posible, estoy seguro que no se va a quedar de brazos cruzados… https://t.co/ITH67UbQuc",presidente hecho esfuerzo posible seguro va quedar brazos cruzados,0.28861554307886217,19,14,Sunday,June,2020,2020-06-14,1,6,140,0
234,1272490406404591618,2020-06-14 17:25:29-06:00,Amen https://t.co/tn8onnuvbY,amen,0.4573605973347224,17,14,Sunday,June,2020,2020-06-14,1,6,28,1
235,1272489570693722112,2020-06-14 17:22:10-06:00,"Isaías 41:10:10 No temas, porque yo estoy contigo; no desmayes, porque yo soy tu Dios que te esfuerzo; siempre te a… https://t.co/P87l8nPAhr",isaías 411010 temas contigo desmayes dios esfuerzo siempre,0.05947875146121769,17,14,Sunday,June,2020,2020-06-14,1,6,140,0
236,1272487631998398465,2020-06-14 17:14:27-06:00,"RT @ultimahsv: #Nacionales | Gobierno del Presidente recibe buque con 2,500 toneladas de alimentos para las familias salvadoreñas afectadas…",gobierno presidente recibe buque 2500 toneladas alimentos familias salvadoreñas afectadas,0.9429762822413968,17,14,Sunday,June,2020,2020-06-14,1,6,140,0
237,1272348144072888322,2020-06-14 08:00:11-06:00,"RT @AnaMaPenado: Hola,  soy Pancho y esta mañana me escapé de casa. Si me ven favor notificar por DM a mi familia, soy un yorkie. @JorgeCam…",hola pancho mañana escapé casa si ven favor notificar dm familia yorkie,0.4368755703909783,8,14,Sunday,June,2020,2020-06-14,1,6,140,0
238,1272347173364150272,2020-06-14 07:56:19-06:00,RT @cuellarvarela: Grave esto https://t.co/g0xEC5PtXf,grave,0.14443784314753402,7,14,Sunday,June,2020,2020-06-14,1,6,53,1
239,1272346889959215105,2020-06-14 07:55:12-06:00,"RT @SergioRamos: Vamoooossss 
#WeAreBack #LetsDoIt #NothingCanStopUsNow #HalaMadrid https://t.co/vfWqjP73dB",vamoooossss,0.40882512601060533,7,14,Sunday,June,2020,2020-06-14,1,6,107,1
240,1272346799144124418,2020-06-14 07:54:50-06:00,"RT @RodrygoGoes: Feliz en volver y ganar! ⚽️ 

@realmadrid https://t.co/bS744HyE4z",feliz volver ganar,0.3529372140952101,7,14,Sunday,June,2020,2020-06-14,1,6,82,1
241,1272343884526505984,2020-06-14 07:43:15-06:00,RT @joseurbinasv: El país avanzará con firmeza hacia el futuro hasta que el último diputado de los viejos partidos salga de la Asamblea Leg…,país avanzará firmeza hacia futuro último diputado viejos paidos salga asamblea leg,0.20724912899231526,7,14,Sunday,June,2020,2020-06-14,1,6,140,1
242,1272323181685202946,2020-06-14 06:20:59-06:00,"RT @anliker1980: A las 5:30 pm de esta tarde, estaremos recibiendo en el Aeropuerto Internacional de El Salvador un vuelo procedente de Bra…",530 pm tarde recibiendo aeropueo internacional salvador vuelo procedente bra,0.48612208839031595,6,14,Sunday,June,2020,2020-06-14,1,6,140,1
243,1272316633932013572,2020-06-14 05:54:58-06:00,"RT @ultimahsv: #Nacionales | Gobierno repatria a salvadoreños varados en Brasil y Panamá

Nota completa: https://t.co/wbVMAP5ELJ https://t.…",gobierno repatria salvadoreños varados brasil panamá nota completa,0.3821339051851097,5,14,Sunday,June,2020,2020-06-14,1,6,140,0
244,1272229829006495744,2020-06-14 00:10:02-06:00,RT @KarenGu10489383: Muchos entenderán la gravedad de esta enfermedad hasta que sean afectadas sus familias y toque llorar sus muertos. Pie…,entenderán gravedad enfermedad afectadas familias toque llorar mueos pie,0.27678203837468274,0,14,Sunday,June,2020,2020-06-14,1,6,140,0
245,1272212802288189441,2020-06-13 23:02:23-06:00,"RT @Santa_Palabra: ""Hagan esto en memoria mía"". Lc 22, 19  

#CorpusChristi https://t.co/aTsS2xwlai",hagan memoria lc 22 19,0.0411288667465326,23,13,Saturday,June,2020,2020-06-13,2,6,99,1
246,1272212392726933504,2020-06-13 23:00:45-06:00,RT @USAmbSV: Y hoy es especial por otra razón también...!FELIZ CUMPLEAÑOS al presidente Donald Trump!,hoy especial razón tambiénfeliz cumpleaños presidente donald trump,0.22364431293575684,23,13,Saturday,June,2020,2020-06-13,2,6,101,1
247,1272212140418650115,2020-06-13 22:59:45-06:00,Y  este abortista https://t.co/ktg3tbuI1n,aboista,0.37292099409811963,22,13,Saturday,June,2020,2020-06-13,2,6,41,1
248,1272037244463992832,2020-06-13 11:24:47-06:00,https://t.co/9EXzojzfue,,0.3573939275066913,11,13,Saturday,June,2020,2020-06-13,2,6,23,1
249,1272037236901584896,2020-06-13 11:24:45-06:00,https://t.co/n95izTsdWe,,0.3573939275066913,11,13,Saturday,June,2020,2020-06-13,2,6,23,1
250,1272037228634615808,2020-06-13 11:24:43-06:00,https://t.co/9ILEfbEkKy,,0.3573939275066913,11,13,Saturday,June,2020,2020-06-13,2,6,23,1
251,1272037218635350021,2020-06-13 11:24:40-06:00,https://t.co/3xAkuTuehY,,0.3573939275066913,11,13,Saturday,June,2020,2020-06-13,2,6,23,1
252,1272037207470153729,2020-06-13 11:24:38-06:00,"Quiero compartir con Ustedes las Fases para la Reapertura de las Actividades Económicas y Sociales, compartidas en… https://t.co/L6kgvkZhud",quiero compair ustedes fases reapeura actividades económicas sociales compaidas,0.8678635916825882,11,13,Saturday,June,2020,2020-06-13,2,6,139,1
253,1272033892686532608,2020-06-13 11:11:27-06:00,"Ahora que iniciará la reactivación económica en fases, es importante que cada uno asumamos con responsabilidad el t… https://t.co/Nu9ko3n2JQ",ahora iniciará reactivación económica fases impoante cada asumamos responsabilidad t,0.09180663156680668,11,13,Saturday,June,2020,2020-06-13,2,6,140,1
254,1272032526509498370,2020-06-13 11:06:02-06:00,"A todos nos consta todo el esfuerzo y sacrificio que ha hecho el Presidente @nayibbukele, para asumir con determina… https://t.co/jSnenlq1ZZ",consta esfuerzo sacrificio hecho presidente asumir determina,0.3288329011871736,11,13,Saturday,June,2020,2020-06-13,2,6,140,1
255,1272008365447827457,2020-06-13 09:30:01-06:00,RT @OmarSali18: Si a la gobernabilidad concertada  y consensuada. No a la gobernabilidad pactada o comprada,si gobernabilidad conceada consensuada gobernabilidad pactada comprada,0.014366207446915524,9,13,Saturday,June,2020,2020-06-13,2,6,107,1
256,1272008263798796288,2020-06-13 09:29:37-06:00,RT @MPUSD_SV: Todas la medidas que se han realizado en #ElSalvador contra el #COVID19 han valido la pena y tengan por seguro que han salvad…,todas medidas realizado valido pena seguro salvad,0.028179449099353233,9,13,Saturday,June,2020,2020-06-13,2,6,140,1
257,1272000248920133632,2020-06-13 08:57:46-06:00,"RT @nelsons36532484: Hay hablaba con un vecino y me decía q felicitara a @GGallegos24 por los 🥚 🥚 q demuestra 
Me sentí muy orgullosos de M…",hablaba vecino decía q felicitara q demuestra sentí orgullosos m,0.5237154233486725,8,13,Saturday,June,2020,2020-06-13,2,6,140,0
